ID|Code|IDPlayer|RealName|DayBirth|MonthBirth|YearBirth|Height|Weight|RightHanded|TurnedPro|Country
1094|H592|Ho/D/Daniel-Hoeppner|Daniel Hoeppner|1|3|1983|-1|-1|-1|-1|Germany
1095|M197|Ma/N/Nuno-Marques|Nuno Marques|9|4|1970|190|81|0|-1|Portugal
1096|P684|Po/O/Oscar-Posada|Oscar Posada|12|9|1983|-1|-1|-1|-1|Venezuela
1097|P338|Ph/M/Mark-Philippoussis|Mark Philippoussis|7|11|1976|196|103|1|1994|Australia
1098|P339|Pa/P/Philippe-Pasquier|Philippe Pasquier|28|1|1974|-1|-1|1|-1|France
1099|H756|Top-Players/Robin-Haase|Robin Haase|6|4|1987|190|77|1|2005|Netherlands
1100|E143|El/B/Ben-Ellwood|Ben Ellwood|12|3|1976|178|76|1|1994|Australia
1101|E140|Es/N/Nicolas-Escude|Nicolas Escudé|3|4|1976|185|70|1|1995|France
1102|E141|Es/W/Werner-Eschauer|Werner Eschauer|26|4|1974|188|76|1|1998|Austria
1103|C400|Ca/G/Gregory-Carraz|Grégory Carraz|9|4|1975|190|78|1|1993|France
1104|S920|St/D/Dirk-Stegmann|Dirk Stegmann|8|3|1983|-1|-1|-1|-1|South Africa
1105|P999|Pe/M/Mariano-Pettigrosso|Mariano Pettigrosso|-1|-1|-1|-1|-1|-1|-1|Argentina
1106|G621|Gu/C/Chris-Guccione|Chris Guccione|30|7|1985|201|92|0|2003|Australia
1107|C407|Ca/D/David-Caldwell|David Caldwell|13|6|1974|180|76|1|1996|United States
1108|G628|Top-Players/Richard-Gasquet|Richard Gasquet|18|6|1986|185|75|1|2002|France
1109|LB79|Li/D/Da-Wei-Li|Da Wei Li|3|4|1992|-1|-1|-1|-1|China
1110|LB78|Le/J/Jea-Moon-Lee|Jea Moon Lee|2|7|1993|-1|-1|1|-1|Korea, Republic of
1111|C397|Co/F/Francisco-Costa|Francisco Costa|28|6|1973|180|81|1|1994|Brazil
1112|BA62|Bo/M/Massimo-Bosa|Massimo Bosa|23|6|1984|-1|-1|-1|-1|Italy
1113|A438|An/A/Andrew-Anderson|Andrew Anderson|8|4|1983|193|79|1|2002|South Africa
1114|J164|Je/J/Julien-Jeanpierre|Julien Jeanpierre|10|3|1980|188|77|1|1999|France
1115|R546|Ro/C/Charles-Roche|Charles Roche|8|10|1983|-1|-1|-1|-1|France
1116|G798|Go/D/David-Gonzalez|David González|-1|-1|-1|-1|-1|-1|-1|Ecuador
1117|G404|Go/J/Jay-Gooding|Jay Gooding|13|5|1976|188|76|1|1998|Australia
1118|G407|Gr/M/Miloslav-Grolmus|Miloslav Grolmus|1|1|1981|-1|-1|1|-1|Slovakia
1119|R548|Top-Players/Rajeev-Ram|Rajeev Ram|18|3|1984|193|82|1|2004|United States
1120|G401|Ga/J/Javier-Garcia-Sintes|Javier Garcia Sintes|2|5|1979|-1|-1|1|-1|Spain
1121|G400|Gi/J/Juan-Giner|Juan Giner|28|7|1978|178|73|1|1999|Spain
1122|N277|Ne/I/Ingo-Neumuller|Ingo Neumuller|30|3|1979|183|76|1|1998|Austria
1123|R383|Top-Players/Ruben-Ramirez-Hidalgo|Rubén Ramírez Hidalgo|6|1|1978|183|74|1|1998|Spain
1124|L861|Lo/C/Cristian-Lopez|Cristian López|3|7|1987|-1|-1|-1|-1|Colombia
1125|R387|Ri/R/Rodrigo-Ribeiro|Rodrigo Ribeiro|9|2|1977|-1|-1|1|-1|Brazil
1126|BF76|Bo/C/Clint-Bowles|Clint Bowles|16|11|1988|173|70|0|-1|United States
1127|A340|Al/F/Francesco-Aldi|Francesco Aldi|17|9|1981|175|75|1|1999|Italy
1128|R388|Ro/S/Sergio-Roitman|Sergio Roitman|16|5|1979|185|79|1|1996|Argentina
1129|A345|Al/A/Adriano-Albanesi|Adriano Albanesi|21|6|1981|-1|-1|1|0|Italy
1130|BD77|Br/P/Paul-Brighten|Paul Brighten|29|3|1985|-1|-1|-1|-1|Great Britain
1131|T312|To/R/Ruben-Torres|Ruben Torres|23|2|1981|-1|-1|1|-1|Colombia
1132|T313|To/D/Dimo-Tolev|Dimo Tolev|25|2|1980|-1|-1|1|-1|Bulgaria
1133|MK66|Mc/M/Mackenzie-Mcdonald|Mackenzie Mcdonald|16|4|1995|178|66|1|-1|United States
1134|T315|Top-Players/Dmitry-Tursunov|Dmitry Tursunov|12|12|1982|185|82|1|2000|Russian Federation
1135|T316|Ta/A/Andreas-Tattermusch|Andreas Tattermusch|21|11|1979|-1|-1|1|-1|Germany
1136|SF48|Sa/O/Olivier-Sajous|Olivier Sajous|4|2|1987|-1|72|1|-1|Haiti
1137|I306|Il/C/Cem-Ilkel|Cem Ilkel|21|8|1995|-1|-1|1|-1|Turkey
1138|S833|Si/A/Alexander-Sikanov|Alexander Sikanov|13|1|1978|-1|-1|1|-1|Russian Federation
1139|SF42|Sc/M/Michael-Schneider|Michael Schneider|-1|-1|-1|-1|-1|-1|-1|Germany
1140|SF41|Se/A/Aldin-Setkic|Aldin Šetkić|21|12|1987|193|84|1|-1|Bosnia and Herzegovina
1141|G247|Gu/H/Hernan-Gumy|Hernán Gumy|5|3|1972|188|91|1|1991|Argentina
1142|G710|Top-Players/Marcel-Granollers|Marcel Granollers|12|4|1986|190|77|1|2003|Spain
1143|N470|Na/A/Ante-Nakic-Alfirevic|Ante Nakic Alfirevic|8|6|1987|-1|-1|-1|-1|Croatia
1144|C579|Cr/T/Tim-Crichton|Tim Crichton|15|4|1976|-1|-1|1|-1|Australia
1145|G714|Ga/D/Daniel-Garza|Daniel Garza|8|4|1985|-1|-1|1|-1|Mexico
1146|G717|Gi/F/Frederico-Gil|Frederico Gil|24|3|1985|178|70|1|2003|Portugal
1147|G716|Ga/R/Rohan-Gajjar|Rohan Gajjar|8|5|1984|-1|-1|-1|-1|India
1148|C574|Cl/T/Tyler-Cleveland|Tyler Cleveland|15|10|1978|-1|-1|-1|-1|United States
1149|C577|Ch/L/Ladislav-Chramosta|Ladislav Chramosta|10|4|1981|-1|-1|1|-1|Czech Republic
1150|C576|Ch/O/Ondrej-Chvapil|Ondrej Chvapil|22|9|1979|-1|-1|1|-1|Czech Republic
1151|C570|Ch/H/Hee-Seok-Chung|Hee Seok Chung|29|1|1977|-1|-1|1|-1|Korea, Republic of
1152|SL81|Sh/M/Masato-Shiga|Masato Shiga|8|8|1991|-1|-1|-1|-1|Japan
1153|J290|Je/S/Scoville-Jenkins|Scoville Jenkins|23|9|1986|188|77|1|2004|United States
1154|SL85|Sa/J/Juan-Carlos-Saez|Juan Carlos Sáez|5|8|1991|-1|-1|-1|-1|Chile
1155|C977|Top-Players/Marin-Cilic|Marin Čilić|28|9|1988|198|82|1|2005|Croatia
1156|C976|Ca/P/Pedro-Campos|Pedro Campos|-1|-1|-1|-1|-1|-1|-1|Brazil
1157|SL89|Sb/M/Matias-Sborowitz|Matias Sborowitz|9|7|1993|-1|-1|-1|-1|Chile
1158|T133|To/M/Miguel-Tobon|Miguel Tobón|22|6|1968|185|76|1|-1|Colombia
1159|T136|Ta/J/Jeff-Tarango|Jeff Tarango|20|11|1968|180|73|0|1989|United States
1160|H377|Hr/D/Dominik-Hrbaty|Dominik Hrbatý|4|1|1978|183|79|1|1996|Slovakia
1161|GC88|Gi/M/Marcos-Giron|Marcos Giron|24|7|1993|180|75|1|2014|United States
1162|V258|Va/M/Martin-Vassallo-Arguello|Martín Vassallo Argüello|10|2|1980|183|80|1|1999|Argentina
1163|H370|Ho/S/Sander-Hommel|Sander Hommel|19|3|1977|-1|-1|1|-1|Netherlands
1164|H371|He/J/Jan-Hermansson|Jan Hermansson|6|6|1973|-1|-1|1|-1|Sweden
1165|T310|To/G/Goran-Tosic|Goran Tošić|7|10|1982|-1|-1|1|-1|Serbia
1166|V251|Ve/S/Santiago-Ventura|Santiago Ventura|5|1|1980|183|78|1|2001|Spain
1167|V250|Vi/A/Andreas-Vinciguerra|Andreas Vinciguerra|19|2|1981|180|73|0|1998|Sweden
1168|T956|Ti/A/Andre-Timme|Andre Timme|5|2|1987|-1|-1|-1|-1|Germany
1169|V256|Vi/U/Uros-Vico|Uros Vico|19|2|1981|188|83|1|1998|Italy
1170|H379|Sc/A/Andres-Schneiter|Andrés Schneiter|8|4|1976|-1|-1|1|-1|Argentina
1171|H571|Ha/J/Jan-Hajek|Jan Hajek|7|8|1983|180|80|1|2000|Czech Republic
1172|CA18|Ch/A/Artur-Chernov|Artur Chernov|4|6|1988|-1|-1|-1|-1|Russian Federation
1173|CF25|Co/V/Vlad-Victor-Cornea|Vlad Victor Cornea|24|9|1993|-1|-1|0|-1|Romania
1174|KI27|Ko/D/David-Konstantinov|David Konstantinov|-1|-1|-1|-1|-1|-1|-1|United States
1175|M783|Mi/I/Ivan-Miranda|Iván Miranda|8|3|1980|175|70|1|1999|Peru
1176|C885|Ca/T/Thomas-Cazes-Carrere|Thomas Cazes Carrere|5|5|1984|-1|-1|-1|-1|France
1177|M543|Ma/M/Marzio-Martelli|Marzio Martelli|14|12|1971|180|79|1|1996|Italy
1178|Z189|Ze/G/Grega-Zemlja|Grega Žemlja|29|9|1986|183|81|1|2004|Slovenia
1179|T228|Th/N/Nicolas-Thomann|Nicolas Thomann|29|11|1972|183|79|1|1996|France
1180|C880|Co/S/Stephane-Courtade|Stephane Courtade|-1|-1|-1|-1|-1|-1|-1|France
1181|C882|Top-Players/Pablo-Cuevas|Pablo Cuevas|1|1|1986|180|80|1|2004|Uruguay
1182|Z185|Zi/D/Danilo-Zivanovic|Danilo Zivanovic|22|6|1983|-1|-1|-1|-1|Australia
1183|Z184|Top-Players/Horacio-Zeballos|Horacio Zeballos|27|4|1985|188|83|0|2003|Argentina
1184|CH12|Ch/J/Jan-Choinski|Jan Choinski|10|6|1996|-1|-1|1|-1|Germany
1185|Q941|Qu/R/Roberto-Quiroz|Roberto Quiroz|23|2|1992|-1|-1|-1|-1|Ecuador
1186|CC96|Ch/R/Renato-Chavez|Renato Chavez|12|11|1989|-1|-1|-1|-1|Peru
1187|K840|Kl/T/Tobias-Klein|Tobias Klein|23|3|1982|170|68|1|2004|Germany
1188|K842|Ko/A/Andrew-Kolker|Andrew Kolker|11|1|1981|-1|-1|-1|-1|United States
1189|K846|Kr/T/Thomas-Kromann|Thomas Kromann|1|6|1987|-1|-1|-1|-1|Denmark
1190|H210|He/F/Fred-Hemmes|Fred Hemmes|28|1|1981|183|78|1|1999|Netherlands
1191|Q945|Qu/E/Eric-Quigley|Eric Quigley|30|1|1989|-1|-1|-1|-1|United States
1192|N109|Na/D/Diego-Nargiso|Diego Nargiso|15|3|1970|188|82|0|1987|Italy
1193|SB63|Sa/G/Gary-Sacks|Gary Sacks|11|12|1986|-1|-1|-1|-1|South Africa
1194|A853|Ar/M/Marcelo-Arevalo|Marcelo Arévalo|17|10|1990|-1|84|1|0|El Salvador
1195|MB27|Me/F/Florin-Mergea|Florin Mergea|26|1|1985|180|76|1|2003|Romania
1196|MB26|Ml/A/Andrei-Mlendea|Andrei Mlendea|3|8|1984|-1|-1|-1|-1|Romania
1197|N291|Ni/F/Frederic-Niemeyer|Frédéric Niemeyer|24|4|1976|190|82|1|1998|Canada
1198|GB53|Ga/F/Federico-Gaio|Federico Gaio|5|3|1992|-1|-1|-1|-1|Italy
1199|SB69|Sa/P/Parsa-Samii|Parsa Samii|16|1|1978|-1|-1|-1|-1|United States
1200|F627|Fa/P/Pietro-Fanucci|Pietro Fanucci|21|7|1988|-1|-1|-1|-1|Italy
1201|J347|Ja/Y/Yannick-Jankovits|Yannick Jankovits|6|1|1987|-1|-1|-1|-1|France
1202|R766|Ri/M/Marc-Riutort|Marc Riutort|-1|-1|-1|-1|-1|-1|-1|Spain
1203|B804|Be/K/Karol-Beck|Karol Beck|3|4|1982|180|74|1|2001|Slovakia
1204|R977|Re/M/Matt-Reid|Matt Reid|17|7|1990|-1|-1|-1|-1|Australia
1205|SD66|Sa/T/Tommaso-Sanna|Tommaso Sanna|8|10|1983|-1|-1|-1|-1|Italy
1206|SD65|Sa/F/Federico-Sansonetti|Federico Sansonetti|6|11|1986|-1|-1|-1|-1|Uruguay
1207|KB23|Ka/B/Bobur-Kamiljanov|Bobur Kamiljanov|17|4|1992|-1|-1|-1|-1|Uzbekistan
1208|L991|La/K/Kirill-Lapushkin|Kirill Lapushkin|15|10|1989|-1|-1|-1|-1|Russian Federation
1209|SD69|So/L/Louk-Sorensen|Louk Sorensen|7|1|1985|175|78|1|2003|Ireland
1210|SD68|Sh/K/Kile-Sherry|Kile Sherry|-1|-1|-1|-1|-1|-1|-1|United States
1211|CE77|Co/F/Federico-Coria|Federico Coria|9|3|1992|-1|-1|1|-1|Argentina
1212|CE71|Ca/A/Alberto-Cammarata|Alberto Cammarata|-1|-1|-1|-1|-1|-1|-1|Italy
1213|KA46|Ki/Y/Yuya-Kibi|Yuya Kibi|23|7|1986|-1|-1|-1|-1|Japan
1214|L698|Le/K/Karlis-Lejnieks|Kārlis Lejnieks|16|3|1988|-1|-1|1|-1|Latvia
1215|SH69|St/K/Kallim-Stewart|Kallim Stewart|17|8|1987|-1|-1|-1|-1|United States
1216|D270|Dr/S/Scott-Draper|Scott Draper|5|6|1974|178|77|0|1993|Australia
1217|SG78|St/M/Mikal-Oliver-Statham|Mikal Oliver Statham|25|4|1987|-1|-1|1|-1|New Zealand
1218|D276|Dr/C/Carlos-Drada|Carlos Drada|9|2|1975|-1|-1|0|-1|Colombia
1219|GA30|Gu/D/Davi-Guimaraes|Davi Guimaraes|5|3|1990|-1|-1|-1|-1|Brazil
1220|L694|Lo/D/David-Loewenthal|David Loewenthal|-1|-1|-1|-1|-1|-1|-1|United States
1221|GA36|Go/E/Emilio-Gomez|Emilio Gómez|28|11|1991|-1|-1|1|-1|Ecuador
1222|R616|Re/T/Travis-Rettenmaier|Travis Rettenmaier|6|8|1983|188|84|1|2002|United States
1223|R615|Re/S/Simon-Rea|Simon Rea|18|7|1982|-1|-1|-1|-1|New Zealand
1224|L762|Li/M/Mikhail-Lifshits|Mikhail Lifshits|21|8|1986|-1|-1|-1|-1|Russian Federation
1225|R613|Top-Players/Edouard-Roger-Vasselin|Edouard Roger Vasselin|28|11|1983|188|75|1|2002|France
1226|R612|Ro/S/Stephane-Robert|Stéphane Robert|17|5|1980|185|77|1|2001|France
1227|ME91|Mi/R/Rafael-Millon|Rafael Millon|-1|-1|-1|-1|-1|-1|-1|Brazil
1228|ME93|Ma/A/Antonio-Martin-Velez|Antonio Martin Velez|3|3|1988|-1|-1|-1|-1|Spain
1229|D760|Do/C/Clay-Donato|Clay Donato|26|1|1988|-1|-1|-1|-1|Canada
1230|CA53|Ci/D/Dante-Cipulli|Dante Cipulli|11|11|1981|-1|-1|-1|-1|Argentina
1231|CD00|Ch/M/Maxime-Chazal|Maxime Chazal|24|4|1993|-1|-1|-1|-1|France
1232|CA50|Ca/C/Cledson-Carvalho|Cledson Carvalho|19|8|1985|-1|-1|-1|-1|Brazil
1233|MN85|Me/T/Tristan-Meraut|Tristan Meraut|-1|-1|-1|-1|-1|-1|-1|France
1234|MC53|Ma/P/Phenyo-Matong|Phenyo Matong|25|2|1986|-1|-1|-1|-1|Botswana
1235|V462|Vu/S/Stefano-Vukov|Stefano Vukov|27|3|1987|-1|-1|-1|-1|Croatia
1236|O376|Ol/R/Renzo-Olivo|Renzo Olivo|15|3|1992|-1|-1|-1|-1|Argentina
1237|F312|Fa/A/Andy-Fahlke|Andy Fahlke|30|5|1979|185|82|1|1996|Germany
1238|F313|Fr/G/Gorka-Fraile|Gorka Fraile|7|4|1978|180|82|1|-1|Spain
1239|F310|Fr/E/Eduardo-Frick|Eduardo Frick|9|10|1978|-1|-1|1|-1|Brazil
1240|B799|Ba/A/Antonio-Baldellou-Esteva|Antonio Baldellou Esteva|8|11|1981|-1|-1|-1|-1|Spain
1241|F316|Fe/J/Juan-Carlos-Ferrero|Juan Carlos Ferrero|12|2|1980|183|73|1|1998|Spain
1242|F317|Fr/K/Keith-From|Keith From|28|4|1980|-1|-1|1|-1|United States
1243|B793|Bo/G/Gianluca-Bolognino|Gianluca Bolognino|24|12|1974|-1|-1|-1|-1|Italy
1244|L515|Lu/P/Peter-Luczak|Peter Luczak|31|8|1979|183|77|1|2000|Australia
1245|B796|Ba/A/Aivaras-Balzekas|Aivaras Balzekas|8|4|1982|-1|-1|-1|-1|Lithuania
1246|ME78|Mi/S/Stephen-Mitchell|Stephen Mitchell|16|4|1982|-1|-1|-1|-1|South Africa
1247|L585|Lo/P/Pavel-Lobanov|Pavel Lobanov|1|10|1982|-1|-1|-1|-1|Russian Federation
1248|SI14|Si/T/Tibor-Simic|Tibor Simic|19|6|1988|-1|-1|-1|-1|Croatia
1249|L580|Top-Players/Scott-Lipsky|Scott Lipsky|14|8|1981|185|86|1|2003|United States
1250|SI19|Sl/F/Frederik-Sletting-Johnsen|Frederik Sletting Johnsen|12|9|1986|-1|-1|-1|-1|Norway
1251|D479|De/S/Sebastian-Decoud|Sebastián Decoud|18|9|1981|180|78|0|2000|Argentina
1252|MF80|Mi/A/Alexei-Milner|Alexei Milner|20|6|1989|-1|70|1|-1|Israel
1253|MF82|Mo/J/Jorge-Montoya|Jorge Montoya|15|11|1982|-1|-1|-1|-1|Ecuador
1254|D473|Do/S/Scott-Doerner|Scott Doerner|18|2|1984|-1|-1|-1|-1|Australia
1255|AC45|Ab/M/Mehdi-Abid|Mehdi Abid|2|5|1995|-1|-1|-1|-1|Tunisia
1256|W387|Wi/J/Jesse-Witten|Jesse Witten|15|10|1982|178|82|1|2005|United States
1257|D908|Da/P/Philipp-Davydenko|Philipp Davydenko|2|9|1992|183|79|1|-1|Russian Federation
1258|MA79|Mo/F/Felipe-Montenegro|Felipe Montenegro|19|2|1982|-1|-1|-1|-1|Costa Rica
1259|M963|Ma/J/Jerry-Makowski|Jerry Makowski|10|9|1984|-1|-1|-1|-1|United States
1260|D679|Di/D/David-Diaz-Ventura|David Diaz Ventura|24|1|1986|-1|-1|-1|-1|Spain
1261|D678|Du/D/Daniel-Dueren|Daniel Dueren|5|3|1984|-1|-1|-1|-1|Germany
1262|D677|Da/Z/Zach-Dailey|Zach Dailey|14|11|1981|-1|-1|-1|-1|United States
1263|B487|Ba/J/Juan-Balcells|Joan Balcells|20|6|1975|190|93|1|1996|Spain
1264|B484|Bu/L/Lars-Burgsmuller|Lars Burgsmüller|6|12|1975|183|73|1|1993|Germany
1265|B667|Bo/E/Eduardo-Bohrer|Eduardo Bohrer|17|1|1980|-1|-1|1|-1|Brazil
1266|PB13|Pa/G/Grzegorz-Panfil|Grzegorz Panfil|1|1|1988|183|76|0|2004|Poland
1267|D493|De/J/Juan-Ignacio-Destefano|Juan Ignacio Destefano|13|7|1979|-1|-1|-1|-1|Argentina
1268|PB14|Pa/I/Igor-Pavlov|Igor Pavlov|-1|-1|-1|-1|-1|-1|-1|Russian Federation
1269|B660|Br/J/Jack-Brasington|Jack Brasington|9|9|1976|188|82|1|2000|United States
1270|W373|Wa/Y/Jimmy-Wang|Jimmy Wang|8|2|1985|180|73|1|2001|CHINESE TAIPEI ( TAIWAN )
1271|W372|Wi/B/Boy-Wijnmalen|Boy Wijnmalen|3|5|1982|-1|-1|-1|-1|Netherlands
1272|Z104|Zo/L/Lovro-Zovko|Lovro Zovko|18|3|1981|190|80|1|1999|Croatia
1273|D499|Da/F/Frank-Dancevic|Frank Dancevic|26|9|1984|185|79|1|2003|Canada
1274|TC02|Ti/T/Taha-Tifnouti|Taha Tifnouti|-1|-1|-1|-1|-1|-1|-1|Morocco
1275|P190|Pe/G/Guillermo-Perez-Roldan|Guillermo Pérez Roldán|20|10|1969|178|78|1|1986|Argentina
1276|A350|An/I/Ivan-Andreev|Ivan Andreev|10|1|1982|-1|-1|-1|0|Macedonia, the Former Yugoslav Republic of
1277|K719|Kr/G/Gero-Kretschmer|Gero Kretschmer|6|5|1985|188|78|1|-1|Germany
1278|K718|Vo/R/Roman-Vogeli|Roman Vogeli|13|3|1985|-1|-1|-1|-1|Czech Republic
1279|S594|Se/R/Rafael-Serpa-Guinazu|Rafael Serpa Guinazu|27|6|1975|-1|-1|1|-1|Argentina
1280|MH04|Ma/V/Victor-Maynard|Victor Maynard|4|6|1990|-1|-1|-1|-1|Brazil
1281|U032|Ul/B/Bohdan-Ulihrach|Bohdan Ulihrach|23|2|1975|188|81|1|1993|Czech Republic
1282|D875|Top-Players/Grigor-Dimitrov|Grigor Dimitrov|16|5|1991|190|80|1|2008|Bulgaria
1283|D874|De/F/Federico-Delbonis|Federico Delbonis|5|10|1990|190|88|0|2007|Argentina
1284|D873|Da/J/Jonathan-David|Jonathan David|1|9|1988|170|62|1|-1|Canada
1285|R373|Ro/V/Victor-Romero|Victor Romero|26|1|1979|-1|-1|1|-1|Mexico
1286|PC29|Pr/D/Dane-Propoggia|Dane Propoggia|24|4|1990|-1|-1|-1|-1|Australia
1287|D878|Do/A/Alexander-Domijan|Alexander Domijan|3|9|1991|-1|-1|-1|-1|United States
1288|Z371|Zh/Z/Zhizhen-Zhang|Zhizhen Zhang|16|10|1996|-1|-1|-1|-1|China
1289|W571|Wu/D/Di-Wu|Wu Di|14|9|1991|173|66|1|-1|China
1290|O130|Or/E/Erhan-Oral|Erhan Oral|19|7|1971|-1|-1|1|-1|Turkey
1291|O133|Ok/N/Noam-Okun|Noam Okun|16|4|1978|185|85|1|1996|Israel
1292|V494|Va/A/Antal-Van-Der-Duim|Antal Van Der Duim|16|9|1987|-1|-1|-1|-1|Netherlands
1293|W579|Wa/A/Alexander-Ward|Alexander Ward|30|4|1990|-1|-1|-1|-1|Great Britain
1294|BC14|Br/M/Marin-Bradaric|Marin Bradaric|5|9|1985|-1|-1|-1|-1|Croatia
1295|RA14|Ro/A/Alberto-Rodriguez-Cervantes|Alberto Rodriguez Cervantes|10|7|1990|-1|-1|-1|-1|Spain
1296|RA15|Ro/E/Elie-Rousset|Elie Rousset|5|9|1989|-1|-1|-1|-1|France
1297|MH27|Mi/G/Giacomo-Miccini|Giacomo Miccini|5|7|1992|-1|-1|1|-1|Italy
1298|RA17|Ru/G/Guillaume-Rufin|Guillaume Rufin|26|5|1990|188|82|1|2008|France
1299|RB89|Ra/N/Nik-Razborsek|Nik Razboršek|4|10|1993|-1|-1|0|-1|Slovenia
1300|MJ77|Mu/D/Dominick-Mueller|Dominick Mueller|-1|-1|-1|-1|-1|-1|-1|Germany
1301|SP75|Su/D/Dominik-Suc|Dominik Suc|19|9|1990|-1|-1|1|-1|Czech Republic
1302|K436|Ki/D/Dieter-Kindlmann|Dieter Kindlmann|3|6|1982|183|71|1|2001|Germany
1303|I094|Io/V/Victor-Ionita|Victor Ioniță|11|5|1983|185|72|1|-1|Romania
1304|PA07|Pe/S/Sergio-Perez-Perez|Sergio Perez Perez|23|7|1984|-1|-1|-1|-1|Spain
1305|I097|Ia/S/Stefano-Ianni|Stefano Ianni|31|1|1981|-1|-1|1|-1|Italy
1306|I090|Iv/P/Pavel-Ivanov|Pavel Ivanov|1|1|1983|193|84|1|1996|Russian Federation
1307|I091|Im/S/Stefan-Imielski|Stefan Imielski|18|4|1980|-1|-1|-1|-1|Germany
1308|RB86|Ra/S/Sidharth-Rawat|Sidharth Rawat|21|4|1993|-1|-1|-1|-1|India
1309|BH66|Bi/M/Mikhail-Biryukov|Mikhail Biryukov|28|4|1992|-1|-1|-1|-1|Russian Federation
1310|W413|We/C/Chris-Wettengel|Chris Wettengel|17|4|1982|-1|-1|-1|-1|United States
1311|Z378|Zh/W/Wei-Qiang-Zheng|Wei Qiang Zheng|22|6|1996|-1|-1|-1|-1|China
1312|TB33|To/F/Filip-Tomanic|Filip Tomanic|-1|-1|-1|-1|-1|-1|-1|Serbia
1313|LA10|Lu/Y/Yang-Lu|Yang Lu|19|9|1992|-1|-1|-1|-1|China
1314|D707|Da/A/Aurelien-David|Aurelien David|3|8|1987|-1|-1|-1|-1|France
1315|W481|Wa/K/Kittipong-Wachiramanowong|Kittipong Wachiramanowong|25|6|1990|183|73|1|-1|Thailand
1316|MB61|Mo/G/Gabriel-Montenegro|Gabriel Montenegro|12|11|1977|-1|-1|-1|-1|Argentina
1317|W483|We/B/Boy-Westerhof|Boy Westerhof|24|10|1985|185|80|1|2006|Netherlands
1318|GD05|Go/V/Vladislav-Gorshenin|Vladislav Gorshenin|7|5|1982|-1|-1|-1|-1|Russian Federation
1319|GD04|Gi/M/Marat-Gilmanov|Marat Gilmanov|-1|-1|-1|-1|-1|-1|-1|Russian Federation
1320|Z272|Zh/Z/Ze-Zhang|Ze Zhang|4|7|1990|188|83|1|2005|China
1321|U107|Uz/V/Vladimir-Uzhylovsky|Vladimir Uzhylovsky|25|3|1988|183|96|1|-1|Ukraine
1322|U105|Ur/R/Ricardo-Urzua-Rivera|Ricardo Urzua Rivera|10|2|1989|-1|-1|1|-1|Chile
1323|MI17|Mo/V/Victor-Morales|Victor Morales|14|2|1991|-1|-1|1|-1|Chile
1324|MI11|Mi/A/Axel-Michon|Axel Michon|16|12|1990|-1|-1|-1|-1|France
1325|BJ01|Be/R/Ruslan-Bekoev|Ruslan Bekoev|-1|-1|-1|-1|-1|-1|-1|Russian Federation
1326|P433|Pa/K/Kamil-Patel|Kamil Patel|3|4|1979|-1|-1|1|-1|Mauritius
1327|P432|Pi/G/Gabriel-Pitta|Gabriel Pitta|12|5|1980|-1|-1|1|-1|Brazil
1328|P435|Pr/A/Antonio-Prieto|Antonio Prieto|7|9|1973|198|85|1|1997|Brazil
1329|BJ05|Bo/H/Harry-Bourchier|Harry Bourchier|24|1|1996|-1|-1|1|-1|Australia
1330|MQ75|Ma/K/Kamil-Majchrzak|Kamil Majchrzak|13|1|1996|-1|-1|-1|-1|Poland
1331|P436|Ph/B/Bjorn-Phau|Björn Phau|4|10|1979|175|70|1|1999|Germany
1332|S843|Top-Players/Potito-Starace|Potito Starace|14|7|1981|188|84|1|2001|Italy
1333|S842|St/A/Andrea-Stoppini|Andrea Stoppini|29|2|1980|190|79|1|1998|Italy
1334|S847|St/R/Rob-Steckley|Rob Steckley|16|2|1980|-1|-1|1|-1|Canada
1335|C768|Co/L/Lester-Cook|Lester Cook|24|4|1984|180|75|1|-1|United States
1336|K384|Kr/S/Sergei-Krotiouk|Sergei Krotiouk|21|6|1978|-1|-1|1|-1|Russian Federation
1337|O111|Ol/C/Carlos-Oliveira|Carlos Oliveira|25|8|1976|-1|-1|1|-1|Brazil
1338|DB59|De/N/Dennis-Novak|Dennis Novak|28|8|1993|-1|-1|1|-1|Austria
1339|C508|Ca/D/Daniel-Caracciolo|Daniel Caracciolo|21|6|1979|-1|-1|1|-1|Argentina
1340|K545|Kr/R/Roger-Krajcovic|Roger Krajcovic|19|9|1981|-1|-1|-1|-1|Hungary
1341|K540|Top-Players/Lukasz-Kubot|Łukasz Kubot|16|5|1982|190|86|1|2002|Poland
1342|Y033|Yo/Y/Yong-Il-Yoon|Yong Il Yoon|23|9|1973|175|64|1|1996|Korea, Republic of
1343|TA29|Tr/M/Marco-Trungelliti|Marco Trungelliti|31|1|1990|178|78|1|2008|Argentina
1344|A646|Al/P/Pedro-Alves|Pedro Alves (footballer, born 1979)|-1|-1|-1|-1|-1|-1|0|Brazil
1345|Y034|Yo/J/Jong-Woong-Yoon|Jong Woong Yoon|24|1|1974|-1|-1|1|-1|Korea, Republic of
1346|N561|Ne/I/Ivan-Nedelko|Ivan Nedelko|12|5|1986|-1|-1|-1|-1|Russian Federation
1347|TA21|Th/R/Ryan-Thacher|Ryan Thacher|6|10|1989|-1|-1|1|-1|United States
1348|Y039|Zh/Y/Yu-Zhang|Zhang Yu|12|4|1976|-1|-1|1|-1|China
